"","CerebellarVol","SurfaceArea","CerebralVol","AbsGI","FoldingLength","FoldingNumber","Lambda","Delta","CrusVol_1_3","CerebroCerebellar","CerebellarCrus","BrainVol","CerebellumNormalized","CerebrumNormalized","CrusNormalized","CerebellarVol-95%CI","SurfaceArea-95%CI","CerebralVol-95%CI","AbsGI-95%CI","FoldingLength-95%CI","FoldingNumber-95%CI","Lambda-95%CI","Delta-95%CI","CrusVol_1_3-95%CI","CerebroCerebellar-95%CI","CerebellarCrus-95%CI","BrainVol-95%CI","CerebellumNormalized-95%CI","CerebrumNormalized-95%CI","CrusNormalized-95%CI","CerebellarVol+95%CI","SurfaceArea+95%CI","CerebralVol+95%CI","AbsGI+95%CI","FoldingLength+95%CI","FoldingNumber+95%CI","Lambda+95%CI","Delta+95%CI","CrusVol_1_3+95%CI","CerebroCerebellar+95%CI","CerebellarCrus+95%CI","BrainVol+95%CI","CerebellumNormalized+95%CI","CerebrumNormalized+95%CI","CrusNormalized+95%CI"
"45",3.76245141858509,4.23225878948766,4.672763291745,2.7221834349954,3.12793365079559,1.69894587740092,13.7719896720735,5.84445163033642,3.00851675843134,12.6463737054366,16.6611529460663,4.79900305801915,0.0969745284740653,0.766404366453056,0.0181971606487117,3.4536787478839,3.97801664983187,4.36051950228164,2.33894842757534,2.87341171216808,1.46073352088155,10.6052712375508,4.65566177648948,2.67338602535079,10.3111481834105,12.8490580167904,4.49849995824339,0.0830244795306948,0.701529300094169,0.0125540477181634,4.07122408928628,4.48650092914344,4.98500708120837,3.10541844241546,3.38245558942311,1.93715823392029,16.9387081065963,7.03324148418336,3.34364749151188,14.9815992274627,20.4732478753421,5.09950615779491,0.110924577417436,0.831279432811943,0.02384027357926
"46",3.74091254048496,4.21979359336548,4.65863241192938,2.6993878275833,3.11363041753923,1.68899493497174,13.8236700994846,5.86304323543801,2.96389124488371,12.4322890789474,16.0230403603864,4.78445791287203,0.0948912539709957,0.764466172738798,0.0173659818490132,3.44242711468046,3.97434548889222,4.35725507650916,2.32712692675924,2.86806331739647,1.45823057870195,10.767577846128,4.70669379677485,2.62992931461241,10.0837050374656,12.2577348918452,4.49435044580739,0.0807787059036991,0.700372980613679,0.0116867084629227,4.03939796628947,4.46524169783873,4.96000974734961,3.07164872840735,3.35919751768198,1.91975929124153,16.8797623528412,7.01939267410117,3.29785317515502,14.7808731204293,19.7883458289276,5.07456537993667,0.109003802038292,0.828559364863916,0.0230452552351038
"47",4.22151068651217,4.51557479708618,5.04746291719607,2.97052191276856,3.40948936568188,1.9445359530137,13.0092567671905,6.33193934395718,3.62659027898099,15.4737345870536,21.7618581800435,5.16585752545044,0.118018109227256,0.76848610299492,0.0282645594362677,3.87702536864693,4.23169785513314,4.6987264556705,2.54485001709176,3.12518993806595,1.6789551868048,9.47206206684741,5.01300707362528,3.25602300773585,12.9366813969465,17.5715141563275,4.83047369964039,0.102955461122997,0.697486064297307,0.0221088582239842,4.56599600437742,4.79945173903921,5.39619937872165,3.39619380844535,3.6937887932978,2.2101167192226,16.5464514675337,7.65087161428907,3.99715755022612,18.0107877771607,25.9522022037596,5.50124135126049,0.133080757331515,0.839486141692533,0.0344202606485512
"48",4.41895946461339,4.64420768885967,5.21801080405168,3.07052729221273,3.52940801798083,2.04709120634437,12.7786330925012,6.70910554255135,3.8233526332544,16.4158978694163,23.4412274935271,5.3313244278828,0.126635241416118,0.776567577709432,0.0317497888526192,4.10686529227571,4.38704525646703,4.90213554282038,2.68415658997133,3.27188544575215,1.80651235389309,9.57494580603401,5.51198662106925,3.49002495699163,14.1054791916707,19.6330222215722,5.02739142846614,0.112866223791041,0.71175829734993,0.0261628354302918,4.73105363695108,4.90137012125232,5.53388606528298,3.45689799445413,3.78693059020951,2.28767005879566,15.9823203789683,7.90622446403346,4.15668030951718,18.7263165471619,27.2494327654821,5.63525742729947,0.140404259041194,0.841376858068934,0.0373367422749465
"49",4.68772690779389,4.81621892087489,5.44313990218822,3.22549292867438,3.68168127072421,2.17013766540895,12.7850182633677,7.32587316584499,4.10494121692605,17.8751398176888,25.4766551587713,5.5558475923016,0.137587559115954,0.775470364679682,0.0365041024743286,4.44527158671991,4.61645563606408,5.19782140661433,2.92427438580029,3.48167523382332,1.98312440832682,10.2965481569068,6.3934445635819,3.84595294943562,16.0469661456932,22.439562608965,5.3194812947656,0.126517596226506,0.723543609183582,0.0320091008282221,4.93018222886787,5.01598220568571,5.68845839776211,3.52671147154848,3.88168730762509,2.35715092249107,15.2734883698287,8.25830176810808,4.36392948441647,19.7033134896844,28.5137477085777,5.7922138898376,0.148657522005403,0.827397120175781,0.040999104120435
"50",4.71438942972116,4.74524972698708,5.40050246709173,2.88353408021296,3.63349731503045,2.07084682908466,13.5411734363676,6.20279670313638,4.13828601644398,20.490207375788,24.5267258243764,5.52875931151047,0.149861142563862,0.73538565754949,0.0381236378845263,4.54409091776207,4.60634048326258,5.23053366325593,2.6592835022496,3.49525714628599,1.93815725348256,11.8239464623955,5.5019133373859,3.94604845632902,18.857907643942,22.1779732640683,5.36401168982363,0.139714210120893,0.693021118004976,0.0344653717139739,4.88468794168025,4.88415897071158,5.57047127092753,3.10778465817632,3.7717374837749,2.20353640468677,15.2584004103398,6.90368006888685,4.33052357655895,22.1225071076341,26.8754783846846,5.69350693319731,0.160008075006831,0.777750197094005,0.0417819040550788
"51",4.77961050790698,4.91080389568109,5.54651190567311,3.42369474338008,3.75946434807163,2.25752022998236,12.4800468064248,8.01801610118703,4.19900599824209,17.369983746085,26.6406171180173,5.65266815003533,0.136784838309037,0.791342576728101,0.0376628290373741,4.56292922682351,4.73223617167585,5.327236876967,3.15426218339316,3.58067328612116,2.09038460845538,10.2554734387488,7.18484134523267,3.96841463255447,15.731039419725,23.8900104198095,5.44122209339441,0.126767470474587,0.744222819253967,0.0335794741363266,4.99629178899046,5.08937161968634,5.76578693437921,3.693127303367,3.93825541002209,2.42465585150934,14.7046201741008,8.8511908571414,4.4295973639297,19.008928072445,29.391223816225,5.86411420667625,0.146802206143487,0.838462334202236,0.0417461839384216
"52",4.69699934890084,4.82847237160864,5.44608757757262,3.26586285311449,3.68430459520403,2.17830809919212,12.5203458738394,7.71730160436097,4.05647535305345,18.1389965230674,24.7906644116356,5.57178243634938,0.139800851529528,0.768201471504783,0.0358751284571646,4.5405083134211,4.69997127799579,5.28857684941643,3.06543229066353,3.55597638235684,2.05723663464861,10.9266821730665,7.09697031283807,3.89044237496313,16.8109532516088,22.6693251221776,5.41916298420836,0.131420925870101,0.730777186704893,0.0326511996727998,4.85349038438058,4.95697346522148,5.60359830572882,3.46629341556544,3.81263280805122,2.29937956373564,14.1140095746123,8.33763289588386,4.22250833114376,19.467039794526,26.9120037010937,5.72440188849039,0.148180777188955,0.805625756304673,0.0390990572415294
"53",3.35542712032967,3.86696575099215,4.25268221432473,2.28251210635908,2.72784505344685,1.3511865023952,19.3658713711399,4.21926490849891,2.61881716833884,13.0335365145536,15.0921778784427,4.37524955539858,0.102124820106289,0.77929474521777,0.015777841872843,3.05646541119834,3.62060905665587,3.95007994804658,1.91251040352659,2.48113164777596,1.12071095575517,16.296137096676,3.07282877317332,2.29789073442218,10.816598559388,11.4141141113397,4.08401065320642,0.0888722241883839,0.716634347507669,0.010368451797087,3.654388829461,4.11332244532843,4.55528448060288,2.65251380919157,2.97455845911774,1.58166204903524,22.4356056456038,5.3657010438245,2.93974360225551,15.2504744697193,18.7702416455457,4.66648845759075,0.115377416024194,0.841955142927871,0.0211872319485991
"54",3.73358214189286,4.19750914542568,4.64568874420301,2.65146200514428,3.10161667138341,1.69035818019557,14.4788159613612,5.29385606987982,2.97918720266125,12.7334329177777,17.2283994127781,4.76583583458686,0.0993339185159815,0.780418717300503,0.0182709461790038,3.44144810922813,3.95719526408768,4.3506672390778,2.28672770759794,2.86115880377252,1.46488156224599,11.4877259129519,4.16078114362457,2.66270715250966,10.4656993462508,13.6031876030651,4.48169519978328,0.0857322576119297,0.717885134683257,0.0128956043546017,4.02571617455759,4.43782302676369,4.94071024932822,3.01619630269063,3.34207453899431,1.91583479814516,17.4699060097705,6.42693099613507,3.29566725281284,15.0011664893047,20.8536112224911,5.04997646939043,0.112935579420033,0.84295229991775,0.023646288003406
