"","CerebellarVol","SurfaceArea","CerebralVol","AbsGI","FoldingLength","FoldingNumber","Lambda","Delta","CrusVol_1_3","CerebroCerebellar","CerebellarCrus","CerebellarVol-95%CI","SurfaceArea-95%CI","CerebralVol-95%CI","AbsGI-95%CI","FoldingLength-95%CI","FoldingNumber-95%CI","Lambda-95%CI","Delta-95%CI","CrusVol_1_3-95%CI","CerebroCerebellar-95%CI","CerebellarCrus-95%CI","CerebellarVol+95%CI","SurfaceArea+95%CI","CerebralVol+95%CI","AbsGI+95%CI","FoldingLength+95%CI","FoldingNumber+95%CI","Lambda+95%CI","Delta+95%CI","CrusVol_1_3+95%CI","CerebroCerebellar+95%CI","CerebellarCrus+95%CI"
"51",4.77990928813344,4.92437267302814,5.5568985131567,3.47928830611157,3.7731475183149,2.28559149472852,12.2185229584025,8.14630896953424,4.18751139076883,16.9644230559499,27.1089348303817,4.56309330099953,4.74752589676756,5.33938601860813,3.2203428793456,3.59416257752927,2.12528016928881,9.93047144472732,7.33386206706241,3.96263864792839,15.4031854580268,24.7439378779777,4.99672527526736,5.10121944928872,5.77441100770527,3.73823373287755,3.95213245910052,2.44590282016824,14.5065744720776,8.95875587200608,4.41238413360926,18.5256606538731,29.4739317827857
"52",4.700629452632,4.83918085270415,5.45485196478112,3.30381787466671,3.69532871491863,2.21177782385785,12.2841862884542,7.82488822349758,4.06614169192351,17.8835814328357,25.5664512649555,4.54409405214952,4.71106879159703,5.29787597934375,3.10724830448347,3.56616046243493,2.09422793914833,10.6445815050074,7.20996362460239,3.90331090894243,16.5019605652786,23.658611445654,4.85716485311447,4.96729291381127,5.61182795021849,3.50038744484995,3.82449696740233,2.32932770856736,13.923791071901,8.43981282239277,4.2289724749046,19.2652023003928,27.474291084257
"53",3.35235405585997,3.86256594166067,4.2517825931276,2.25282597273026,2.72345474998186,1.34181750093177,19.4926987557028,4.15547880514735,2.58572300761023,12.9184280236725,15.3329409093209,3.05319091606908,3.61858022157396,3.95161275150554,1.89699663358225,2.47644894492721,1.12090121393992,16.3342212514074,3.03808507333966,2.27403195926025,10.7916253884447,12.2449303935671,3.65151719565086,4.10655166174737,4.55195243474966,2.60865531187827,2.97046055503651,1.56273378792362,22.6511762599983,5.27287253695504,2.89741405596022,15.0452306589002,18.4209514250748
"54",3.7258975909767,4.19086307537775,4.64221794935584,2.61487084798606,3.09637912402135,1.6779597870781,14.6055953653105,5.18559695154648,2.94526433124838,12.6057932157602,17.0047557480074,3.43366482423109,3.95223705633047,4.34903987014203,2.26069242950779,2.85508735177152,1.46081392097601,11.5256664522498,4.07484420420024,2.63875217550348,10.3057610668175,13.9395903062766,4.01813035772232,4.42948909442503,4.93539602856965,2.96904926646433,3.33767089627118,1.89510565318019,17.6855242783712,6.29634969889273,3.25177648699327,14.9058253647029,20.0699211897382
"55",3.30432123515107,3.82250726258933,4.20387962117464,2.20829909384797,2.67803788966808,1.29946234226597,20.0767854111313,4.03329877146661,2.53621552390432,12.8853752019172,15.0816269275691,3.02635241792815,3.59577465482317,3.92499374983615,1.87662076851331,2.44853888509246,1.09396814619067,17.1427444612631,2.99227484739289,2.24607003442663,10.8592827343346,12.168083852383,3.582290052374,4.0492398703555,4.48276549251312,2.53997741918263,2.9075368942437,1.50495653834127,23.0108263609996,5.07432269554032,2.82636101338201,14.9114676694998,17.9951700027551
"56",3.27729618405985,3.7965569670224,4.17494264776703,2.17478424277058,2.64722175831411,1.27140516517591,20.6190935661644,3.92229390993565,2.51437811144467,12.9434643701688,15.0209858608318,2.99624971293502,3.56730715738443,3.89297362075552,1.83919494973291,2.41518559144053,1.06356860923574,17.6526345352206,2.86909135276921,2.22076432645577,10.8899331434343,12.0770661908896,3.55834265518468,4.02580677666036,4.45691167477853,2.51037353580826,2.87925792518769,1.47924172111607,23.5855525971083,4.97549646710209,2.80799189643356,14.9969955969033,17.9649055307741
"57",3.12188056347639,3.66645128718245,4.01841117716468,2.04862872540261,2.49633381195194,1.14920329707333,22.9338707759418,3.45735921818071,2.41094769933761,12.9981352127645,14.8297208481329,2.811927853769,3.41362975184252,3.70752147834608,1.6768781243849,2.24051552793628,0.919369273290398,19.6616770979952,2.29196499824875,2.08369681482181,10.7093560725908,11.5828110398216,3.43183327318378,3.91927282252237,4.32930087598327,2.42037932642032,2.75215209596761,1.37903732085625,26.2060644538884,4.62275343811266,2.73819858385341,15.2869143529382,18.0766306564442
"58",3.3128159205355,3.83817819148358,4.21734695524161,2.23747106382662,2.69931515898621,1.31759001475866,19.4357204894874,4.16126716647386,2.52982713108105,12.6982246987348,14.9228292222737,3.02045076352903,3.59971633950444,3.92400443116905,1.88917819109531,2.45792423438901,1.10160088587083,16.3495696674221,3.06770244564014,2.2252437070372,10.5900209213674,11.8930133177908,3.60518107754198,4.07664004346272,4.51068947931417,2.58576393655793,2.94070608358342,1.53357914364649,22.5218713115526,5.25483188730758,2.8344105551249,14.8064284761022,17.9526451267565
"59",3.60851383876558,4.08358167002021,4.50206529592789,2.52129087998673,2.96207752736324,1.5411084046985,15.9865362424191,5.25626668119719,2.81864512346749,13.0191699950042,16.6702879548862,3.35288822267583,3.87456336403796,4.24577385466754,2.20269018317943,2.75113295905557,1.34926576914378,13.2987725817642,4.25978671925326,2.54696415687027,10.744125481282,13.8671859529492,3.86413945485533,4.29259997600246,4.75835673718824,2.83989157679402,3.17302209567091,1.73295104025322,18.674299903074,6.25274664314111,3.09032609006471,15.2942145087265,19.4733899568232
"60",3.15165117410984,3.58284118533993,3.94085957301219,1.92113725128932,2.45405197929885,1.23205711663579,22.1158617183016,2.552343037276,2.55587365416942,16.7038832054014,15.2255394894158,2.6022445151894,3.13495717033672,3.38950673600911,1.27370116883555,2.00040507430568,0.827532942138712,16.3109486840677,0.516136858964715,1.98524762177004,13.1253470227319,9.90951837445655,3.70105783303028,4.03072520034314,4.49221241001527,2.56857333374309,2.90769888429202,1.63658129113287,27.9207747525356,4.58854921558729,3.12649968656881,20.2824193880708,20.5415606043751
"61",3.17117414413445,3.56411487321253,3.93410417166251,1.84742700706616,2.43599364287682,1.227176260626,22.7701911130923,2.23476092973947,2.58225531261738,17.7171913029824,15.1245641240752,2.6481325744627,3.13768718320671,3.40920572935681,1.23040501881167,2.00410423364768,0.841972712109439,17.2446261882338,0.294313616082737,2.03912318299273,14.2738122661588,10.0500815622261,3.69421571380619,3.99054256321834,4.4590026139682,2.46444899532065,2.86788305210595,1.61237980914257,28.2957560379508,4.17520824339621,3.12538744224202,21.160570339806,20.1990466859244
"62",3.09322864223578,3.45371681590998,3.81414060283733,1.70123633644109,2.30331331075867,1.1520611168488,25.5367715338676,1.6098221274554,2.62588867782891,19.3500995868816,15.9029013361452,2.67455706241988,3.11234335725369,3.39404164154124,1.20510607433091,1.95763737463043,0.843020997940913,21.1136646640142,0.0515933906761135,2.1873371887657,16.4783234529316,11.7114767941566,3.51190022205168,3.79509027456627,4.23423956413342,2.19736659855126,2.64898924688692,1.46110123575669,29.959878403721,3.16805086423468,3.06444016689211,22.2218757208315,20.0943258781338
"63",2.98930189614362,3.36693449437424,3.7001835886758,1.6533513631279,2.19494782996988,1.07283425413792,27.4519621963168,1.38182272631341,2.61504308003454,19.7647771056132,16.3984421650233,2.57605970800896,3.02996119898086,3.28556348944454,1.16239618726592,1.85377592453764,0.767439771574103,23.0864506540496,-0.159359503428053,2.18069856892556,16.8812835895198,12.2326321080958,3.40254408427827,3.70390778976763,4.11480368790706,2.14430653898987,2.53611973540213,1.37822873670175,31.817473738584,2.92300495605487,3.04938759114351,22.6482706217066,20.5642522219509
"64",2.71026417329411,3.15680246535289,3.41296433150359,1.57455994583106,1.96086333930685,0.952011462084886,29.9022878844524,0.948826932276241,2.53595937351673,20.2024232679738,16.9701571770934,2.34751471932513,2.86082465252612,3.04920173780284,1.13559123697706,1.66151218304623,0.681685147816425,26.0721408337053,-0.42441112083763,2.14607249496401,17.3781574038587,13.1304248208204,3.0730136272631,3.45278027817966,3.77672692520434,2.01352865468506,2.26021449556747,1.22233777635335,33.7324349351995,2.32206498539011,2.92584625206945,23.0266891320888,20.8098895333663
"65",3.31112449995925,3.60339040986609,4.02849375412775,1.7230796528288,2.49389692223022,1.30699046061033,22.4688822987333,1.76449581629067,2.68550504315574,19.4223183952231,15.1536447042642,2.93536877634276,3.29691036486451,3.65155529255213,1.27351125186674,2.18371458476585,1.02841300784257,18.5000826492732,0.355252672066772,2.28695556971462,16.6692761450292,11.2728116412537,3.68688022357575,3.90987045486767,4.40543221570337,2.17264805379087,2.8040792596946,1.58556791337809,26.4376819481934,3.17373896051457,3.08405451659686,22.1753606454169,19.0344777672746
"66",3.35058331265535,3.64996005347987,4.07460250601839,1.78597098353932,2.54923825807488,1.34298419672568,21.0972319248888,2.13576259326494,2.66225818964852,19.1509066166832,14.5718694095865,3.00084366193437,3.36461110737164,3.7238573594723,1.36360526703256,2.26059644990003,1.08259719506437,17.404215714874,0.814108064183298,2.28709891768386,16.4460134336024,10.8658527072124,3.70032296337633,3.93530899958809,4.42534765256447,2.20833670004608,2.83788006624972,1.60337119838699,24.7902481349036,3.45741712234659,3.03741746161319,21.8557997997641,18.2778861119607
"67",2.82853204883275,3.33553542335641,3.62476002757938,1.74075829890861,2.20031049419407,1.04939702644779,23.7797609600286,1.88498069415467,2.29341675193848,16.2043797827427,14.2057720864328,2.27358831171196,2.88303738906054,3.06795343128979,1.08231292692994,1.7421562186664,0.639477542369386,17.9170282341792,-0.182904196281343,1.71154052969941,12.3961551198554,8.74603896125227,3.38347578595355,3.78803345765228,4.18156662386897,2.39920367088728,2.65846476972173,1.45931651052618,29.6424936858781,3.95286558459069,2.87529297417755,20.0126044456299,19.6655052116134
