"","CerebellarVol","SurfaceArea","CerebralVol","AbsGI","FoldingLength","FoldingNumber","Lambda","Delta","CrusVol_1_3","CerebroCerebellar","CerebellarCrus","CerebellarVol-95%CI","SurfaceArea-95%CI","CerebralVol-95%CI","AbsGI-95%CI","FoldingLength-95%CI","FoldingNumber-95%CI","Lambda-95%CI","Delta-95%CI","CrusVol_1_3-95%CI","CerebroCerebellar-95%CI","CerebellarCrus-95%CI","CerebellarVol+95%CI","SurfaceArea+95%CI","CerebralVol+95%CI","AbsGI+95%CI","FoldingLength+95%CI","FoldingNumber+95%CI","Lambda+95%CI","Delta+95%CI","CrusVol_1_3+95%CI","CerebroCerebellar+95%CI","CerebellarCrus+95%CI"
"45",3.76460592589754,4.23396117653207,4.67196148282078,2.73740261113079,3.13006792914621,1.71270390137335,13.6896070116793,5.8708311996836,2.94758403555558,12.7291201183509,17.0781559832265,3.4506210640704,3.977646236796,4.35663732500894,2.36879814194992,2.87021814556513,1.488742034191,10.4632643053431,4.68009415556336,2.6214957470458,10.4705166111657,14.0930984172583,4.07859078772468,4.49027611626814,4.98728564063263,3.10600708031166,3.38991771272729,1.93666576855569,16.9159497180156,7.06156824380383,3.27367232406535,14.9877236255361,20.0632135491947
"46",3.73067698309533,4.21204367753652,4.64580900865954,2.70648722084503,3.10788586241456,1.69312208892765,13.7421913515521,5.84532549995443,2.88654932027118,12.4748366863462,16.5849357761239,3.42408332408583,3.96252528206688,4.33882270101399,2.34469455720576,2.85547233901716,1.47322809482928,10.6210542436613,4.6793547150561,2.56191016041746,10.1508209490567,13.5970648017724,4.03727064210484,4.46156207300617,4.95279531630508,3.06827988448429,3.36029938581196,1.91301608302602,16.8633284594429,7.01129628485277,3.2111884801249,14.7988524236357,19.5728067504753
"47",4.26885973304702,4.54284541945326,5.0892153502781,2.9622607838473,3.43205080292386,1.9667504830811,13.1694482510713,6.3811287463531,3.57838490542782,15.7045296124911,21.6656131227982,3.92135613415426,4.25853769496985,4.73973046996779,2.5549173725615,3.14324436214844,1.71911398105001,9.57182748785765,5.0662170076919,3.21961173807797,13.3380840101745,18.4369616228252,4.61636333193978,4.82715314393666,5.43870023058842,3.36960419513309,3.72085724369927,2.2143869851122,16.7670690142849,7.6960404850143,3.93715807277767,18.0709752148077,24.8942646227713
"48",4.45151960067208,4.66436109029976,5.24721765985647,3.0747416535119,3.5470714663073,2.06894358687545,12.8295919025951,6.75318586086615,3.79757405645241,16.545011802686,23.3436028598341,4.13619691941321,4.40644177307594,4.93006818613819,2.7049975706085,3.2852134306251,1.84447627506387,9.57065462856959,5.5584208127057,3.47338197570338,14.3685230978991,20.3868621608798,4.76684228193095,4.92228040752358,5.56436713357474,3.44448573641531,3.80892950198951,2.29341089868703,16.0885291766206,7.9479509090266,4.12176613720144,18.7215005074728,26.3003435587884
"49",4.71360928084802,4.85001861758866,5.48180184841237,3.28966105311012,3.71486576827936,2.22022346547869,12.5088190130063,7.4893104439267,4.10508564732826,17.4445888972066,25.8732893200119,4.46791246725846,4.64915878957688,5.23470380735175,3.00136793716812,3.51111370961923,2.04510988786996,9.97689030792245,6.5576846294393,3.8523990145336,15.7021962673874,23.4584728323053,4.95930609443758,5.05087844560045,5.72889988947299,3.57795416905212,3.91861782693949,2.39533704308742,15.0407477180902,8.4209362584141,4.35777228012291,19.1869815270258,28.2881058077185
"50",4.72418144972443,4.78341718534509,5.44179992102765,2.9724110480633,3.67409892268402,2.14318079738554,13.0639927482558,6.38619180902993,4.11614899757723,19.3633194446756,25.0640406640066,4.53784901794983,4.63385644147004,5.25717568607672,2.74416194731534,3.52537482982774,2.00937841586591,11.2864693036827,5.64655899880919,3.91870766277718,17.5507032688478,23.0214388643777,4.91051388149903,4.93297792922013,5.62642415597858,3.20066014881126,3.82282301554031,2.27698317890518,14.8415161928289,7.12582461925067,4.31359033237728,21.1759356205034,27.1066424636355
"51",4.80954764468818,4.94809918240197,5.58778455942958,3.5007942766879,3.79562288404765,2.30939847939124,12.160013592923,8.21916091312065,4.21817759551186,17.0085052752189,27.1693440497003,4.58999707756709,4.76855545513527,5.36685963683811,3.24344053144808,3.61350345027173,2.15287264097784,9.89752958747203,7.38743862940282,3.99275154029185,15.447092929725,24.9548542609541,5.02909821180928,5.12764290966866,5.80870948202105,3.75814802192773,3.97774231782357,2.46592431780464,14.4224975983739,9.05088319683848,4.44360365073188,18.5699176207127,29.3838338384464
"52",4.73453418664858,4.86441594683919,5.48835670739192,3.32541393040917,3.71928251216542,2.23380518477281,12.2372068240405,7.89828004360979,4.10457413144775,17.9643575613748,25.7898641361244,4.57032625267058,4.73097169716876,5.32380525283943,3.12918679618533,3.58524878227815,2.11661149555078,10.6082276659738,7.2622908876913,3.93545600388182,16.5893594989308,23.9577313783915,4.89874212062657,4.99786019650962,5.65290816194442,3.521641064633,3.85331624205268,2.35099887399484,13.8661859821073,8.53426919952829,4.27369225901368,19.3393556238188,27.6219968938572
"53",3.3608850761146,3.86935119638766,4.26130345517459,2.25483683941783,2.73059409763225,1.35785455961091,19.4596577948772,4.15941565190554,2.57311005577875,12.8593299590869,15.4481467313883,3.0584892450318,3.62205678165875,3.95703113308894,1.90113142404015,2.47961302271662,1.14256815434538,16.3359953008597,3.01598390248325,2.2612362297519,10.7336710792911,12.5753196299479,3.6632809071974,4.11664561111657,4.56557577726024,2.60854225479552,2.98157517254787,1.57314096487643,22.5833202888946,5.30284740132782,2.88498388180559,14.9849888388826,18.3209738328288
"54",3.74110506583944,4.19792251462762,4.65564096798258,2.59966160733944,3.09654196855601,1.666804160609,14.8706103819,5.24425432553999,2.93678146599868,12.6132592826799,17.0297355504533,3.441243463664,3.95363148257692,4.35473434362123,2.24694730091287,2.84954084514216,1.45316992305213,11.8171110132145,4.10240820591846,2.62543452965353,10.320877160593,14.1505405392594,4.04096666801489,4.44221354667833,4.95654759234393,2.95237591376601,3.34354309196987,1.88043839816586,17.9241097505854,6.38610044516152,3.24812840234382,14.9056414047667,19.9089305616472
"55",3.31174384849498,3.82898743532709,4.2126347069406,2.21187481467898,2.68570615813013,1.31827223279983,20.0113754192937,4.02993201132479,2.52350988816305,12.8155873070431,15.2192134946882,3.02996649387616,3.59872076955277,3.92922320707599,1.88207207206942,2.45218089461344,1.11756589765673,17.108395467255,2.96356590873098,2.23236568488871,10.7926669015943,12.5025256495361,3.5935212031138,4.0592541011014,4.4960462068052,2.54167755728854,2.91923142164682,1.51897856794293,22.9143553713323,5.09629811391861,2.81465409143738,14.8385077124918,17.9359013398404
"56",3.28266690900587,3.80153186311115,4.18156255583087,2.17792720976204,2.65380031088443,1.2899075069363,20.5431272905138,3.91293173776503,2.49858841874658,12.8731868457167,15.1481684785722,2.99762267576451,3.56863091607012,3.89491421785288,1.84418004472121,2.41762840579534,1.08683184415388,17.6079191647258,2.83392256653786,2.2037983069344,10.8225184479449,12.4030984068994,3.56771114224723,4.03443281015218,4.46821089380885,2.51167437480287,2.88997221597352,1.49298316971873,23.4783354163019,4.9919409089922,2.79337853055877,14.9238552434884,17.893238550245
"57",3.12349113102403,3.6671709670126,4.01958171425841,2.04772062625525,2.49850450062683,1.16174792492721,22.8812821228904,3.44214044937242,2.37335127304197,12.9735485177251,14.7901378468985,2.80811027517197,3.40976459737493,3.70290041946693,1.67734521957219,2.23761648899467,0.936379383305713,19.6432528821201,2.24692061908837,2.04356850715567,10.6823316232595,11.768391311155,3.43887198687609,3.92457733665027,4.33626300904989,2.41809603293831,2.75939251225898,1.38711646654872,26.1193113636607,4.63736027965648,2.70313403892828,15.2647654121906,17.811884382642
"58",3.32402890538913,3.84806853571233,4.23052659390011,2.24407482921439,2.71038119845474,1.34060973816321,19.35676889854,4.16393843103228,2.52476815956936,12.6164229181924,15.1143313490225,3.02809114367392,3.60614665117736,3.93280186299923,1.89783500910738,2.4649517588995,1.12994782683451,16.3037408376871,3.04431346270364,2.21963496087239,10.5111445254694,12.2924151790128,3.61996666710433,4.0899904202473,4.52825132480099,2.59031464932141,2.95581063800999,1.5512716494919,22.4097969593928,5.28356339936092,2.82990135826634,14.7217013109154,17.9362475190321
"59",3.61043957309218,4.08815504495173,4.50650818416963,2.53261569635427,2.9697324459332,1.5623931912756,15.850365254344,5.22674622236225,2.82231658873591,12.9190853389225,16.8458524976285,3.34269681731575,3.87122878950865,4.23899527167195,2.21438958880334,2.7515427427255,1.37118573394325,13.1765224756893,4.19606185844361,2.54160363071581,10.6534184377314,14.191008013132,3.87818232886862,4.3050813003948,4.77402109666731,2.8508418039052,3.18792214914091,1.75360064860794,18.5242080329987,6.25743058628089,3.10302954675601,15.1847522401137,19.5006969821251
"60",3.17257320235831,3.59785830055409,3.96185462906098,1.9262080002337,2.46661464785175,1.24836673333127,22.1496227787685,2.60334084077562,2.48964386306764,16.7064156741684,14.6086814122712,2.62183476972462,3.1465669695202,3.4072282333587,1.2829409802823,2.00755054176458,0.856700905498385,16.4163402612757,0.525962604554587,1.923114897302,13.1128274594137,9.7086640626609,3.72331163499199,4.04914963158798,4.51648102476326,2.5694750201851,2.92567875393893,1.64003256116415,27.8829052962613,4.68071907699664,3.05617282883328,20.3000038889232,19.5086987618814
"61",3.19379338430778,3.57960689980443,3.95614774649459,1.85089671725215,2.44818953368516,1.24086195047774,22.8374100207754,2.29259895638622,2.51997244508792,17.737846011407,14.5935168538458,2.66899427998531,3.14965525027322,3.42766235631906,1.2378594787414,2.01095725125657,0.867725794779892,17.3790251378022,0.312251973125196,1.98025045125834,14.2827848942959,9.90982450016881,3.71859248863025,4.00955854933563,4.48463313667012,2.4639339557629,2.88542181611375,1.61399810617559,28.2957949037487,4.27294593964725,3.05969443891749,21.192907128518,19.2772092075228
"62",3.10740605528825,3.46277869141878,3.82641972860814,1.70704603753027,2.31011371015708,1.15488372635753,25.5823068607657,1.64991452104218,2.53009567006991,19.4455993962468,14.9916600727942,2.6850716222586,3.11719765447255,3.40145979858537,1.21348864484614,1.95910401054895,0.8538106956825,21.2108614758054,0.0564037125176882,2.09086450923363,16.5686248169865,11.1004290910283,3.52974048831791,3.808359728365,4.2513796586309,2.20060343021441,2.66112340976522,1.45595675703255,29.9537522457261,3.24342532956668,2.96932683090619,22.3225739755071,18.8828910545601
"63",3.00497270785017,3.37676882392234,3.71323204278594,1.66135679663773,2.20182796063572,1.07169027330245,27.5165378187895,1.43059246407566,2.49529543334471,19.9008447042884,15.2375785600606,2.58709957678907,3.03506511038136,3.29299464315565,1.17264566720561,1.85494200546035,0.773499523736478,23.2008584397188,-0.146834961607225,2.0589706217086,17.0128727470456,11.3642871589269,3.42284583891128,3.71847253746331,4.13346944241623,2.15006792606986,2.54871391581109,1.36988102286842,31.8322171978601,3.00801988975854,2.93162024498083,22.7888166615312,19.1108699611943
"64",2.72698433597831,3.16415661659284,3.42238180796226,1.58370584663467,1.96278254409547,0.932620639702455,30.0616618257849,1.01662205620893,2.34934222174688,20.5215069562167,14.9784217318572,2.35389877926772,2.86048371681457,3.04862875193254,1.14498611130731,1.65565685100496,0.664672508496682,26.267691473523,-0.397061433244127,1.95012491809718,17.6968685083742,11.3749701572519,3.1000698926889,3.46782951637111,3.79613486399198,2.02242558196203,2.26990823718597,1.20056877090823,33.8556321780467,2.43030554566199,2.74855952539657,23.3461454040593,18.5818733064626
"65",3.31535977123448,3.60583984135333,4.03179355287016,1.72477971202393,2.49664444402797,1.31251069092232,22.4488729285773,1.76911896830394,2.62886329347124,19.4644033504338,14.6283013103195,2.93271667258943,3.29351333230989,3.64751712304297,1.27656231982575,2.18008161505837,1.03874271979603,18.5222216262212,0.323144196641586,2.22503477375152,16.710701325699,11.0016109718266,3.69800286987954,3.91816635039678,4.41606998269734,2.17299710422212,2.81320727299757,1.58627866204861,26.3755242309333,3.2150937399663,3.03269181319097,22.2181053751685,18.2549916488124
"66",3.35579646329105,3.65449790180687,4.08070078085223,1.78877578124156,2.55439209707097,1.35336834419811,21.0589856377391,2.13957372754211,2.62038670925066,19.1224838303021,14.2505697375697,2.99656508745299,3.36195418875847,3.72061613520732,1.36683733210402,2.25844854670496,1.09552383869331,17.4014990920084,0.779486765235359,2.23659925610164,16.4188247736715,10.7709002037648,3.71502783912912,3.94704161485527,4.44078542649714,2.2107142303791,2.85033564743698,1.61121284970291,24.7164721834698,3.49966068984885,3.00417416239969,21.8261428869328,17.7302392713747
"67",2.84813694329908,3.35122633649448,3.64607838576726,1.74887815077434,2.21487316002466,1.07188057666854,23.7553442241716,1.92828327813316,2.1869708045698,16.1542462940804,13.0962770771398,2.28796059089859,2.8930915529729,3.08284070071739,1.09351887480252,1.74955372723271,0.672386182789291,17.9604688027629,-0.186699570860439,1.60398281118867,12.3361999707594,8.03932406828887,3.40831329569957,3.80936112001606,4.20931607081712,2.40423742674617,2.68019259281662,1.4713749705478,29.5502196455804,4.04326612712676,2.76995879795094,19.9722926174013,18.1532300859908
