"pgls_intercept","pgls_med_cerebrum","pgls_R_squared"
-0.604830471543608,0.888912112627244,0.966559772102403
-0.664482286642464,1.07289770123225,0.966559772102403
-0.619292814823658,0.931930618624168,0.966559772102403
-0.675765384596223,1.10964326525885,0.966559772102403
-0.682609404242036,1.132233583979,0.966559772102403
-0.575998442437929,0.806183891729484,0.966559772102403
-0.633484632867353,0.97513257949719,0.966559772102403
-0.676885404537131,1.11332457994494,0.966559772102403
-0.636263885606172,0.983707641230882,0.966559772102403
-0.624967920320513,0.949089020436864,0.966559772102403
-0.684559097484719,1.1387106724449,0.966559772102403
-0.624577104051053,0.947902388473001,0.966559772102403
-0.651290455961597,1.03072052968892,0.966559772102403
-0.638789255192944,0.991531927460528,0.966559772102403
-0.582832729496641,0.825428314255354,0.966559772102403
-0.67776767448857,1.11622874352527,0.966559772102403
-0.59988778223804,0.874443053184651,0.966559772102403
-0.575581847957311,0.805018158347325,0.966559772102403
-0.609636567678609,0.90309516427371,0.966559772102403
-0.684281560151323,1.13778753619405,0.966559772102403
-0.67654234172885,1.11219634327201,0.966559772102403
-0.65310514002068,1.03647230412554,0.966559772102403
-0.646875032944479,1.01679236559007,0.966559772102403
-0.689018909582125,1.15359610255548,0.966559772102403
-0.648685692145015,1.02249251169949,0.966559772102403
-0.654978709135778,1.04242751028104,0.966559772102403
-0.635386015880497,0.980995020151126,0.966559772102403
-0.641351582681962,0.999502396630774,0.966559772102403
-0.605018961499385,0.889466241827276,0.966559772102403
-0.588096972705624,0.840406467387774,0.966559772102403
-0.685296619535546,1.14116561500106,0.966559772102403
-0.678062411673178,1.11719977139687,0.966559772102403
-0.65285518950106,1.03567911723644,0.966559772102403
-0.665335531246904,1.07565483093237,0.966559772102403
-0.573503519284682,0.799215085509789,0.966559772102403
-0.627491246620396,0.956768441634344,0.966559772102403
-0.660926772558105,1.06144669011675,0.966559772102403
-0.596352019880649,0.864165427070993,0.966559772102403
-0.60847627321799,0.899660793034827,0.966559772102403
-0.598164926375005,0.869427528539702,0.966559772102403
-0.587583089410924,0.838938402838948,0.966559772102403
-0.619956300607432,0.933928555384739,0.966559772102403
-0.619858374393015,0.933633538252642,0.966559772102403
-0.614511941934378,0.917597353451711,0.966559772102403
-0.588732068129586,0.842222584534451,0.966559772102403
-0.587107288012098,0.837580275086173,0.966559772102403
-0.598332699211368,0.869915309659183,0.966559772102403
-0.626081516109322,0.952474292285791,0.966559772102403
-0.602256676423859,0.881362857593403,0.966559772102403
-0.672764530230506,1.0998100170332,0.966559772102403
-0.57603116362507,0.806275489349638,0.966559772102403
-0.623250697878134,0.94388056791082,0.966559772102403
-0.665747415566547,1.07698703843906,0.966559772102403
-0.585093175980168,0.831843378635841,0.966559772102403
-0.637397168189212,0.987215027372291,0.966559772102403
-0.595175424281094,0.8607588143187,0.966559772102403
-0.585764164143309,0.833752398027695,0.966559772102403
-0.660313052345809,1.05947633919873,0.966559772102403
-0.677198278118722,1.11435403145893,0.966559772102403
-0.615181135363488,0.91959693856252,0.966559772102403
-0.64980663595582,1.02602934612949,0.966559772102403
-0.581869677818591,0.822702752267853,0.966559772102403
-0.616313690372642,0.922986030848079,0.966559772102403
-0.603258681610835,0.884298034051835,0.966559772102403
-0.667619570751302,1.08305276796736,0.966559772102403
-0.624003156481997,0.946161062075756,0.966559772102403
-0.667074468071162,1.08128489304078,0.966559772102403
-0.66735146458509,1.08218306661839,0.966559772102403
-0.665201498190041,1.07522148932843,0.966559772102403
-0.62296855134708,0.943026169034701,0.966559772102403
-0.660452112433162,1.05992263171252,0.966559772102403
-0.645530566596334,1.01257015135554,0.966559772102403
-0.655175504378987,1.04305402101036,0.966559772102403
-0.570645713862007,0.791269849028419,0.966559772102403
-0.62719587539166,0.955867917973187,0.966559772102403
-0.596794106269278,0.865447144462925,0.966559772102403
-0.615818930446896,0.921504729324246,0.966559772102403
-0.643570858402094,1.00643154202352,0.966559772102403
-0.612481063722004,0.911542307187859,0.966559772102403
-0.583810877355187,0.828201214283479,0.966559772102403
-0.599593737567534,0.873586018552492,0.966559772102403
-0.65015692574104,1.02713584289919,0.966559772102403
-0.620325657316462,0.935041716215886,0.966559772102403
-0.66446926553566,1.07285565292199,0.966559772102403
-0.582825577104967,0.825408055439808,0.966559772102403
-0.622380173372987,0.941245681714656,0.966559772102403
-0.687909473620968,1.14988412715466,0.966559772102403
-0.676960703206322,1.11357229254604,0.966559772102403
-0.676176581394455,1.11099409082585,0.966559772102403
-0.59142535362108,0.849946078858532,0.966559772102403
-0.586141097234507,0.834825765100254,0.966559772102403
-0.648375491928019,1.02151483771638,0.966559772102403
-0.611494493913459,0.908608091300451,0.966559772102403
-0.648811056363268,1.02288776123954,0.966559772102403
-0.608737434743976,0.900433237970902,0.966559772102403
-0.592930977821718,0.854279096638167,0.966559772102403
-0.663766214360843,1.07058655356117,0.966559772102403
-0.581721280315707,0.82228316874104,0.966559772102403
-0.626178796851892,0.952770306790661,0.966559772102403
-0.631507067062494,0.969053887787289,0.966559772102403
-0.642048130071249,1.00167461811514,0.966559772102403
-0.610220642063259,0.904826449630092,0.966559772102403
-0.628779886185937,0.960702187868762,0.966559772102403
-0.684278007490471,1.13777572186798,0.966559772102403
-0.628099576528399,0.958624445172464,0.966559772102403
-0.676638945185029,1.11251398689874,0.966559772102403
-0.679508550890406,1.12197027405435,0.966559772102403
-0.643090046143556,1.00492829229205,0.966559772102403
-0.619496867665667,0.932544849616239,0.966559772102403
-0.588094714427877,0.84040001312032,0.966559772102403
-0.681993800841846,1.13019232130083,0.966559772102403
-0.606456764086157,0.893698824750667,0.966559772102403
-0.577804942421035,0.81124867969704,0.966559772102403
-0.683474248977708,1.13510441042935,0.966559772102403
-0.656416111752454,1.04700791014937,0.966559772102403
-0.587522842043459,0.838766371887385,0.966559772102403
-0.636007712833365,0.982915679311309,0.966559772102403
-0.684232429567039,1.13762415853516,0.966559772102403
-0.640320073321097,0.996289909091428,0.966559772102403
-0.61876070279491,0.930329829985835,0.966559772102403
-0.647755008393429,1.01956063105174,0.966559772102403
-0.608671600332428,0.90023848639668,0.966559772102403
-0.607230051867635,0.895979373081851,0.966559772102403
-0.596752261298333,0.865325784883075,0.966559772102403
-0.614588592125263,0.917826277884257,0.966559772102403
-0.687821582106985,1.14959031349348,0.966559772102403
-0.588941445899367,0.842821750278507,0.966559772102403
-0.581417380570724,0.821424247535294,0.966559772102403
-0.587476692429067,0.838634607735991,0.966559772102403
-0.652772015498402,1.03541524220933,0.966559772102403
-0.644343475387681,1.00884946647191,0.966559772102403
-0.676763304679511,1.1129229624442,0.966559772102403
-0.650745846836783,1.02899747324224,0.966559772102403
-0.658379553037879,1.05328080027128,0.966559772102403
-0.632654323219256,0.972578038047861,0.966559772102403
-0.649178015914507,1.02404515391714,0.966559772102403
-0.668473189308369,1.08582412166468,0.966559772102403
-0.664241216568383,1.07211936111281,0.966559772102403
-0.687297732234357,1.14783990777732,0.966559772102403
-0.62292088120837,0.942881852060074,0.966559772102403
-0.607704451374061,0.897379890751935,0.966559772102403
-0.619352145366475,0.932109191979868,0.966559772102403
-0.571818234287765,0.794524874710716,0.966559772102403
-0.592473327548325,0.852960865018438,0.966559772102403
-0.670965854211606,1.09393706329103,0.966559772102403
-0.598109649537406,0.869266847157061,0.966559772102403
-0.59905532628719,0.872017832095076,0.966559772102403
-0.579707523541541,0.816599992749642,0.966559772102403
-0.599844412110682,0.874316618418732,0.966559772102403
-0.65779074782805,1.05139769226834,0.966559772102403
-0.671528607277913,1.09577284851923,0.966559772102403
-0.629841841203679,0.963950014541734,0.966559772102403
-0.61678299120345,0.924392207718967,0.966559772102403
-0.59993081921417,0.874568525767556,0.966559772102403
-0.583806235677297,0.828188044854369,0.966559772102403
-0.617031426108243,0.92513703221698,0.966559772102403
-0.638706091785887,0.991273770940271,0.966559772102403
-0.596409777448151,0.864332826554361,0.966559772102403
-0.623556615807848,0.944807388708944,0.966559772102403
-0.596540571274267,0.864711967868529,0.966559772102403
-0.630410366126892,0.965691013347476,0.966559772102403
-0.612732031003321,0.912289478578079,0.966559772102403
-0.648004190731931,1.02034520350583,0.966559772102403
-0.615211058590639,0.919686401570203,0.966559772102403
-0.612915587985381,0.912836152091624,0.966559772102403
-0.634149672515516,0.977181065589373,0.966559772102403
-0.658767515345977,1.05452249632886,0.966559772102403
-0.596911336726778,0.865787183777619,0.966559772102403
-0.619741840249604,0.933282522724412,0.966559772102403
-0.602222610704795,0.881263154554686,0.966559772102403
-0.645620143254774,1.01285118822176,0.966559772102403
-0.592470821854959,0.852953650334645,0.966559772102403
-0.673457439056907,1.10207666599308,0.966559772102403
-0.659510130996522,1.05690132127315,0.966559772102403
-0.650184213991845,1.02722206617113,0.966559772102403
-0.644195919430752,1.00838746224809,0.966559772102403
-0.614916104390352,0.918804751813956,0.966559772102403
-0.633690751796199,0.975767246768517,0.966559772102403
-0.674772426527495,1.10638467950035,0.966559772102403
-0.639875329849601,0.994906414889692,0.966559772102403
-0.670613043477579,1.0927869264725,0.966559772102403
-0.607793318127193,0.897642363958756,0.966559772102403
-0.654950100484385,1.0423364484083,0.966559772102403
