"pgls_intercept","pgls_med_cerebrum","pgls_R_squared"
0.0425010510914259,0.773582311863245,0.932942345789219
0.0987844199997143,0.807456017799584,0.85051652472129
0.0417793587204578,0.818612569024166,0.912572564082891
-0.336112997065046,0.839513532476811,0.841438302510259
0.176910669332943,0.763757048802552,0.922043905687374
0.213870740738787,0.77101989567307,0.937023608988593
0.567583439443936,0.677322604941624,0.91078918869947
-0.656091624090957,0.935068906146472,0.928722666546535
0.0239296144487486,0.799855078608985,0.928286448017457
0.179436523928429,0.792451559809704,0.935685035593419
0.0439609527338614,0.826042267542607,0.910608393015089
0.414214966335153,0.689002637619833,0.918535792272338
-0.453044621746057,0.905901011176327,0.906570457532329
0.431718533218104,0.744206792581106,0.912381521395751
0.639474576760245,0.675088152874351,0.911493793777702
-0.671171016197922,0.968148371240444,0.907723568022372
-0.0967400094386455,0.834070818874656,0.907594656712795
0.0356785304133984,0.830596335691909,0.919502278600618
0.130844458141123,0.736563830973107,0.88281941821979
0.576141756065542,0.737845620996636,0.863144965777299
-0.00108572354296266,0.807140277625776,0.947659642657616
-0.12062295122341,0.84685276588613,0.895493934653459
-0.44363239159593,0.944333327306873,0.90103368990084
-0.0381170863758351,0.810802720036567,0.81352415714156
0.137551482143636,0.769792937882516,0.923496815478674
0.573157006611327,0.674751137004836,0.82237648100963
0.51532541632606,0.695091596990017,0.851204490541809
0.412238882102102,0.724067642146532,0.879975059651679
0.0732476232325223,0.797696970266147,0.942943913836852
-0.731576623037283,0.911584399485288,0.843967322716932
0.182263236882487,0.792514582214861,0.929937773855364
-0.000979491747831851,0.790680204062384,0.912209598279326
-0.151818048066092,0.851121354441857,0.916051447518142
-0.70507297541851,0.926616573668581,0.918859735278616
0.068148842519486,0.809417077348894,0.917985737053351
-0.503194123559255,0.889585528385663,0.907216212559505
-0.160486103975117,0.864237467600415,0.914347754325847
0.423672143605455,0.739295702456511,0.885088248748391
-0.252401693309494,0.838718489123284,0.886362582622425
-0.450733729782244,0.885376920868844,0.902318011049503
0.533904642203022,0.722242060054134,0.904080739735559
0.33570737289729,0.723180756838708,0.902454304855136
-0.227124642321109,0.8186916421098,0.883352965050459
0.187614395473152,0.749120834432436,0.92848349467956
0.174239669278121,0.793144947093029,0.814545043985028
0.136933840132968,0.796764050925514,0.899931214277812
0.271219869809148,0.758238716382521,0.891811007807006
1.00463411128902,0.613052123030998,0.886253315092431
0.491631623798321,0.712359774709886,0.899891714349698
0.20150535091839,0.804272773508853,0.916187693830819
0.0219751581510659,0.799025916413657,0.949875295006773
-0.748420060461541,0.948993819775266,0.919568994802601
0.080228547542804,0.767937714307309,0.873608098547803
0.436140127382142,0.756600846826171,0.889015504845211
0.0433280909640068,0.779452464479197,0.893931703777582
-0.146347416828678,0.860338309186266,0.9283895772667
-0.349817835621563,0.903602882617108,0.912225876161253
0.389937122545732,0.704187720080863,0.856176665477454
-0.286240140241409,0.884610757616923,0.944541971837982
-0.114280987616335,0.801297594906208,0.821661961786049
0.146515828821802,0.805013262879259,0.911063019612252
-0.0863423467491993,0.814602478779088,0.945087185950279
0.157137049238115,0.802808912180505,0.896256373765575
0.133278049355487,0.743004593763025,0.886391061359987
-0.407999066911545,0.910604068497923,0.931076967055589
0.672229780650703,0.694065418034739,0.917064538634902
-0.434218440608065,0.867542537096928,0.868927443372217
0.483795251268376,0.677942117687567,0.896084301162269
-0.936398954414473,0.955554039288541,0.796492021876783
0.492202884336363,0.68713953053182,0.933218641350525
-0.0188417194344419,0.798139575489907,0.891146638915982
0.281464983037737,0.74043639378872,0.885527883045589
0.214424952491324,0.770627897860906,0.8741707509374
0.434605411414614,0.732508630416855,0.940610344183482
0.522878712313308,0.683272011065033,0.838023237244744
-0.105844391452593,0.829641870219614,0.915800365946494
-0.0796519073282562,0.807611619593312,0.882550342700397
-0.14378610667636,0.804201965815542,0.875984657477975
-0.235318837827808,0.87943892162685,0.952997626582645
0.418025459402743,0.722937539547887,0.851669083948691
-0.150497500018694,0.799241776238457,0.92330705676006
-0.200262186280224,0.876030249296372,0.876007882143033
0.197447112553574,0.795455701852448,0.89937623800506
-0.184289349733489,0.795370972795072,0.891856876534862
