"pgls_intercept","pgls_med_ROC","pgls_R_squared"
-1.76836038534353,1.2071881619062,0.976382566800538
-1.9427661266175,1.45705001143017,0.976382566800538
-1.81064435769436,1.26560949562938,0.976382566800538
-1.97575484723283,1.50695236877839,0.976382566800538
-1.99576490589816,1.53763117824139,0.976382566800538
-1.68406334592778,1.09483900218087,0.976382566800538
-1.85213738756835,1.32427997046733,0.976382566800538
-1.97902948200648,1.51195178260812,0.976382566800538
-1.860263169379,1.3359253433512,0.976382566800538
-1.82723682817235,1.2889114838139,0.976382566800538
-2.00146528055873,1.54642739600981,0.976382566800538
-1.82609418731449,1.28729997685054,0.976382566800538
-1.90419678878856,1.39977125297191,0.976382566800538
-1.8676466656572,1.3465511246603,0.976382566800538
-1.70404494914604,1.12097391329968,0.976382566800538
-1.98160900024293,1.51589578544554,0.976382566800538
-1.75390930131874,1.1875384383566,0.976382566800538
-1.6828453365666,1.09325587656149,0.976382566800538
-1.78241210795532,1.22644947222484,0.976382566800538
-2.00065383661049,1.54517372971589,0.976382566800538
-1.97802645932759,1.51041957943974,0.976382566800538
-1.90950243318476,1.40758245715195,0.976382566800538
-1.89128728849823,1.38085609299336,0.976382566800538
-2.01450456249008,1.56664257224502,0.976382566800538
-1.89658116529881,1.38859718326165,0.976382566800538
-1.91498024152646,1.41566993202209,0.976382566800538
-1.85769651621018,1.33224146503668,0.976382566800538
-1.87513821682574,1.35737542988742,0.976382566800538
-1.76891147889207,1.20794069773166,0.976382566800538
-1.71943616964095,1.14131501214604,0.976382566800538
-2.00362159516152,1.54976133369595,0.976382566800538
-1.98247073189481,1.51721449101252,0.976382566800538
-1.90877164560381,1.4065052687448,0.976382566800538
-1.94526078260541,1.46079433473001,0.976382566800538
-1.67676886676998,1.08537500652648,0.976382566800538
-1.83461435043346,1.29934053099213,0.976382566800538
-1.93237076700497,1.44149895203507,0.976382566800538
-1.743571690403,1.17358089587218,0.976382566800538
-1.7790197214007,1.22178542024009,0.976382566800538
-1.74887213768168,1.18072709909018,0.976382566800538
-1.71793371415336,1.13932130532274,0.976382566800538
-1.81258421031664,1.26832279604608,0.976382566800538
-1.8122979006044,1.2679221476756,0.976382566800538
-1.79666638101736,1.24614418765139,0.976382566800538
-1.72129301654517,1.14378139221777,0.976382566800538
-1.71654259980882,1.13747689829733,0.976382566800538
-1.74936265998754,1.18138953082519,0.976382566800538
-1.83049268046627,1.29350885631317,0.976382566800538
-1.76083530593055,1.19693588704279,0.976382566800538
-1.96698116232078,1.49359831421836,0.976382566800538
-1.68415901381132,1.0949633964389,0.976382566800538
-1.82221613513058,1.28183813860691,0.976382566800538
-1.94646502073238,1.46260354073411,0.976382566800538
-1.71065388206644,1.12968589918443,0.976382566800538
-1.86357658052399,1.340688553312,0.976382566800538
-1.74013164373586,1.16895454133347,0.976382566800538
-1.71261566961282,1.13227844526177,0.976382566800538
-1.93057641542686,1.43882311460497,0.976382566800538
-1.97994423956806,1.51334983047281,0.976382566800538
-1.79862292124779,1.24885972661211,0.976382566800538
-1.89985850121766,1.39340038550613,0.976382566800538
-1.70122924703341,1.11727246056986,0.976382566800538
-1.80193420516392,1.25346228745993,0.976382566800538
-1.76376489754659,1.20092200695655,0.976382566800538
-1.95193869512497,1.47084111200339,0.976382566800538
-1.82441612016653,1.28493516644588,0.976382566800538
-1.95034496261504,1.46844024733659,0.976382566800538
-1.95115482535369,1.46966001304213,0.976382566800538
-1.94486890627108,1.46020583464446,0.976382566800538
-1.82139121513752,1.28067782118728,0.976382566800538
-1.93098298943598,1.43942920268922,0.976382566800538
-1.88735643325639,1.37512210988237,0.976382566800538
-1.91555561748469,1.41652076567031,0.976382566800538
-1.66841341820008,1.07458496858279,0.976382566800538
-1.83375076500837,1.2981175737528,0.976382566800538
-1.74486423119473,1.1753215337153,0.976382566800538
-1.80048766122458,1.25145060414683,0.976382566800538
-1.88162677759158,1.36678556410815,0.976382566800538
-1.79072864350712,1.23792112480223,0.976382566800538
-1.70690478839926,1.12473965351241,0.976382566800538
-1.75304959439041,1.18637454144532,0.976382566800538
-1.90088265361857,1.39490306477285,0.976382566800538
-1.81366410923548,1.26983452544943,0.976382566800538
-1.94272805643002,1.45699290767193,0.976382566800538
-1.70402403749113,1.12094640079091,0.976382566800538
-1.81967095739599,1.27825982824439,0.976382566800538
-2.01126087240486,1.56160151959482,0.976382566800538
-1.97924963490873,1.51228818900349,0.976382566800538
-1.97695707523353,1.50878685906164,0.976382566800538
-1.72916745342236,1.1542702929585,0.976382566800538
-1.71371771981987,1.1337361327035,0.976382566800538
-1.89567422393079,1.38726945193496,0.976382566800538
-1.78784418075451,1.2339363093931,0.976382566800538
-1.89694769629834,1.38913395237411,0.976382566800538
-1.77978328692601,1.22283444001303,0.976382566800538
-1.73356949054993,1.16015475295697,0.976382566800538
-1.94067252532681,1.45391135456038,0.976382566800538
-1.70079537295178,1.11670264465747,0.976382566800538
-1.83077710299376,1.29391085916695,0.976382566800538
-1.84635552108964,1.31602479589177,0.976382566800538
-1.87717473262261,1.36032541788253,0.976382566800538
-1.78411978316764,1.2288006463819,0.976382566800538
-1.83838198329242,1.30468275978919,0.976382566800538
-2.00064344959298,1.5451576852562,0.976382566800538
-1.83639294222263,1.30186107882565,0.976382566800538
-1.97830890165322,1.51085095574843,0.976382566800538
-1.98669885105175,1.52369307787466,0.976382566800538
-1.88022101285122,1.36474407400531,0.976382566800538
-1.81124095290458,1.2664436527657,0.976382566800538
-1.71942956704885,1.14130624692038,0.976382566800538
-1.99396504838899,1.53485903901027,0.976382566800538
-1.77311522400085,1.21368876205301,0.976382566800538
-1.68934506230376,1.1017172435617,0.976382566800538
-1.99829347752605,1.54152990754941,0.976382566800538
-1.9191828172311,1.42189034956315,0.976382566800538
-1.71775756717837,1.13908767848241,0.976382566800538
-1.85951418961599,1.33484981851538,0.976382566800538
-2.00051019209679,1.54495185449006,0.976382566800538
-1.87212236300112,1.35301270732725,0.976382566800538
-1.8090886063285,1.26343554269696,0.976382566800538
-1.8938600982312,1.38461553922755,0.976382566800538
-1.77959080494824,1.22256995740382,0.976382566800538
-1.77537610790728,1.21678586345252,0.976382566800538
-1.74474188783998,1.17515672119217,0.976382566800538
-1.79689048540274,1.24645507875189,0.976382566800538
-2.0110039014372,1.56120250559946,0.976382566800538
-1.7219051804011,1.14459508997593,0.976382566800538
-1.69990685245648,1.11553618568266,0.976382566800538
-1.71762263821276,1.13890873601839,0.976382566800538
-1.90852846736079,1.40614691294739,0.976382566800538
-1.88388570027262,1.37006922930858,0.976382566800538
-1.97867249511276,1.51140636547901,0.976382566800538
-1.90260449930065,1.39743125409555,0.976382566800538
-1.92492338744281,1.43040925552532,0.976382566800538
-1.84970978717727,1.32081077238473,0.976382566800538
-1.89802058657746,1.39070575088966,0.976382566800538
-1.95443444444899,1.4746047522197,0.976382566800538
-1.94206130305264,1.45599298569638,0.976382566800538
-2.00947230637677,1.55882536501484,0.976382566800538
-1.82125184057091,1.2804818313466,0.976382566800538
-1.77676312349836,1.21868783815604,0.976382566800538
-1.81081782412253,1.26585200738951,0.976382566800538
-1.67184155016348,1.07900546011908,0.976382566800538
-1.73223144517707,1.15836452692294,0.976382566800538
-1.96172232109579,1.48562254233691,0.976382566800538
-1.74871052318896,1.18050888554555,0.976382566800538
-1.75147542572006,1.18424486394384,0.976382566800538
-1.69490769388682,1.10898460067833,0.976382566800538
-1.75378249881996,1.18736673347093,0.976382566800538
-1.92320188057977,1.4278518984408,0.976382566800538
-1.96336765855151,1.48811563267037,0.976382566800538
-1.84148685196678,1.30909347470222,0.976382566800538
-1.80330631360927,1.2553719476479,0.976382566800538
-1.7540351297736,1.18770883654847,0.976382566800538
-1.70689121739104,1.1247217687534,0.976382566800538
-1.80403266994322,1.25638345745176,0.976382566800538
-1.86740351839286,1.34620053488799,0.976382566800538
-1.74374055787766,1.17380823294157,0.976382566800538
-1.82311055625109,1.28309680870467,0.976382566800538
-1.74412296357916,1.17432312625853,0.976382566800538
-1.84314906476786,1.31145784022084,0.976382566800538
-1.79146240382375,1.23893582180588,0.976382566800538
-1.89458863985876,1.38568102879089,0.976382566800538
-1.79871040865457,1.24898122195712,0.976382566800538
-1.79199907469399,1.23967823242736,0.976382566800538
-1.854081783269,1.32706191946452,0.976382566800538
-1.92605768409111,1.43209554234727,0.976382566800538
-1.74520698128217,1.17578332451493,0.976382566800538
-1.81195718635066,1.267445450616,0.976382566800538
-1.76073570700006,1.19680048521134,0.976382566800538
-1.88761833112973,1.375503772336,0.976382566800538
-1.73222411920874,1.15835472901295,0.976382566800538
-1.96900703994588,1.49667653955998,0.976382566800538
-1.92822889099906,1.43532610841922,0.976382566800538
-1.90096243706863,1.39502016039083,0.976382566800538
-1.88345428664327,1.36944180391768,0.976382566800538
-1.79784804250767,1.24778389644701,0.976382566800538
-1.85274002345658,1.32514188111723,0.976382566800538
-1.97285170693869,1.50252704247633,0.976382566800538
-1.87082205361916,1.35113385136537,0.976382566800538
-1.96069079812375,1.48406059764948,0.976382566800538
-1.77702294580098,1.21904429020972,0.976382566800538
-1.91489659758297,1.41554626533647,0.976382566800538
-1.76050273274091,1.19648379343438,0.976382566800538
-1.87520828651718,1.35747687590748,0.976382566800538
-1.83583126735059,1.30106483221304,0.976382566800538
-1.76050793131817,1.19649085962349,0.976382566800538
-1.86484526303805,1.34251459804003,0.976382566800538
-1.98626348285761,1.52302534223098,0.976382566800538
-1.98232282238087,1.51698810473321,0.976382566800538
-1.76368930740792,1.20081907269823,0.976382566800538
-1.78016973574912,1.22336553190277,0.976382566800538
-2.01149907946378,1.5619714432965,0.976382566800538
-1.88414234044975,1.37044254151083,0.976382566800538
-1.99466663346664,1.53593932238162,0.976382566800538
-1.83069130189696,1.29378958130173,0.976382566800538
-1.80989747815527,1.26456559887931,0.976382566800538
-1.89780877366778,1.39039537175342,0.976382566800538
-1.72125883709994,1.14373596889364,0.976382566800538
-1.8677280492122,1.34666848037559,0.976382566800538
-1.75134518458917,1.18406874767814,0.976382566800538
-2.00338986945622,1.54940288400438,0.976382566800538
-1.8776542668275,1.3610205112864,0.976382566800538
-1.84758303968534,1.31777525174027,0.976382566800538
-1.80841396133828,1.26249339810166,0.976382566800538
-1.97478974292972,1.50548051511406,0.976382566800538
-1.79501068500882,1.24384850793659,0.976382566800538
-1.76859087960625,1.20750288064982,0.976382566800538
-1.72763233036204,1.15222172283292,0.976382566800538
-1.72816402128982,1.15293104054594,0.976382566800538
-1.83609347282103,1.30143651199086,0.976382566800538
-1.75630465980995,1.19078435619009,0.976382566800538
-1.74351834886772,1.17350908964874,0.976382566800538
-1.90308421767453,1.39813603321521,0.976382566800538
-1.68479726835527,1.09579348170264,0.976382566800538
-1.91230617436894,1.41171902611011,0.976382566800538
-1.79076024491087,1.23796481695023,0.976382566800538
-1.81063289015389,1.26559346445012,0.976382566800538
-1.95413694486896,1.47415586440234,0.976382566800538
-1.9882380653236,1.52605498456053,0.976382566800538
-1.76660172913797,1.20478822886022,0.976382566800538
-2.00295304575129,1.54872728697625,0.976382566800538
-1.92189895058094,1.42591787279048,0.976382566800538
-1.90726341819031,1.40428342967078,0.976382566800538
-1.68660159611862,1.09814181091835,0.976382566800538
-1.80585280517996,1.25891993191763,0.976382566800538
-1.83463155973212,1.29936490760743,0.976382566800538
-1.86333460631312,1.3403404152246,0.976382566800538
-1.91140354552341,1.41038664785387,0.976382566800538
-1.98713261273435,1.52435849510497,0.976382566800538
-1.88357039541952,1.3696106523088,0.976382566800538
-1.81741699714069,1.27509512151411,0.976382566800538
-1.8570049025331,1.33124967235786,0.976382566800538
-1.68856413445166,1.10069890474913,0.976382566800538
-1.7590534549747,1.19451466997694,0.976382566800538
-1.80652566654502,1.25985825467831,0.976382566800538
-1.73707121193286,1.16484639270713,0.976382566800538
-1.95796001956822,1.47992958558585,0.976382566800538
-1.72144713265949,1.14398621851233,0.976382566800538
-1.94803019593869,1.46495667955017,0.976382566800538
-1.85865788288027,1.33362070425333,0.976382566800538
-1.89888410071918,1.39197145608568,0.976382566800538
-1.72799918525894,1.15271111291081,0.976382566800538
-1.88869191267107,1.37706885080136,0.976382566800538
-1.77682148009068,1.21876789343895,0.976382566800538
-1.920561432332,1.42393386886095,0.976382566800538
-1.8071483903962,1.26072697082012,0.976382566800538
-2.00582712221626,1.55317507389198,0.976382566800538
-2.00514512765876,1.55211907374292,0.976382566800538
-1.92130965774011,1.42504357669918,0.976382566800538
-1.75778558763751,1.19279335749049,0.976382566800538
-1.74544556884346,1.1761048295908,0.976382566800538
-1.87475634651995,1.35682262947417,0.976382566800538
-1.76137475725786,1.19766938841878,0.976382566800538
-1.85317007970127,1.32575713385048,0.976382566800538
-1.9417165231326,1.45547605805474,0.976382566800538
-1.72673216334744,1.15102132647488,0.976382566800538
-1.80904990943123,1.26338149281533,0.976382566800538
-1.83244800247277,1.29627377005692,0.976382566800538
-1.97056141738349,1.49904049098629,0.976382566800538
-1.99062416362606,1.52972004082989,0.976382566800538
-1.97539266451911,1.5063999297209,0.976382566800538
-1.90301819807895,1.39803902986291,0.976382566800538
-1.99914335448522,1.54284141595494,0.976382566800538
-1.84807594888944,1.31847847338834,0.976382566800538
-1.8690000448218,1.34850337244177,0.976382566800538
-1.78534151929498,1.23048414788198,0.976382566800538
-1.78917058017573,1.23576790026024,0.976382566800538
-1.67517036313975,1.08330656534108,0.976382566800538
-1.84332791305023,1.31171236479117,0.976382566800538
-1.97158425108254,1.50059706978046,0.976382566800538
-1.67039039891774,1.07713312890014,0.976382566800538
-1.69329363588378,1.1068734377097,0.976382566800538
-1.72539133492244,1.14923445652374,0.976382566800538
-1.93650672300372,1.44767618955831,0.976382566800538
-1.92426389629231,1.42942928857785,0.976382566800538
-2.00670457975896,1.55453425710356,0.976382566800538
-1.83067029025069,1.29375988269226,0.976382566800538
-1.69410427633297,1.10793349149001,0.976382566800538
-1.89418215635276,1.38508649755845,0.976382566800538
-1.93241731164217,1.44156839507874,0.976382566800538
-1.71595048807142,1.13669230109568,0.976382566800538
-1.80632805289418,1.25958264102182,0.976382566800538
-1.74655923613198,1.17760611654034,0.976382566800538
-1.68838304110796,1.10046282422096,0.976382566800538
-1.80608705872833,1.25924656494975,0.976382566800538
-1.69081063355163,1.10362963616234,0.976382566800538
-1.74687309471922,1.17802938875847,0.976382566800538
-1.68722337779661,1.09895164095836,0.976382566800538
-1.90165813717257,1.39604142545396,0.976382566800538
-1.77190064491889,1.21202658457234,0.976382566800538
-1.70327759911422,1.11996456704459,0.976382566800538
-1.69324033595074,1.106803756527,0.976382566800538
-1.97485732362307,1.50558355712984,0.976382566800538
-1.93090366077224,1.4393109358269,0.976382566800538
-1.95262340931753,1.47187319608121,0.976382566800538
-2.01027983541616,1.56007847975188,0.976382566800538
-1.70428004163242,1.12128323697478,0.976382566800538
-1.7026925334018,1.11919529686818,0.976382566800538
-1.94643254673579,1.46255473822733,0.976382566800538
-1.94146699604683,1.45510199998916,0.976382566800538
-1.67148028626732,1.07853919152991,0.976382566800538
-1.93954805224111,1.45222697914932,0.976382566800538
-1.9222459398801,1.42643280403393,0.976382566800538
-1.88767364167562,1.37558438288942,0.976382566800538
-1.83569927016716,1.3008777445189,0.976382566800538
-1.72275314560343,1.14572269653876,0.976382566800538
-1.67105731027011,1.07799340170216,0.976382566800538
-1.82578915537684,1.28686994995129,0.976382566800538
-1.83966384706738,1.30650284794909,0.976382566800538
-1.80389079721468,1.25618585621833,0.976382566800538
-1.83004110061634,1.29287072157451,0.976382566800538
-1.91663417734657,1.41811636805796,0.976382566800538
-1.68745772314564,1.09925693792643,0.976382566800538
-1.79176839837077,1.23935909608942,0.976382566800538
-1.94781902960732,1.46463909436947,0.976382566800538
-1.95927705483564,1.48192122482498,0.976382566800538
-1.75100502268021,1.18360883152476,0.976382566800538
-1.79149080136827,1.23897510034608,0.976382566800538
-1.96665295655561,1.49309991932823,0.976382566800538
-1.96556553338875,1.49144921368713,0.976382566800538
-1.77125756062223,1.21114697112015,0.976382566800538
-1.71941341743148,1.14128480774894,0.976382566800538
-1.91339949345747,1.41333372630727,0.976382566800538
-1.70435215575373,1.12137812990803,0.976382566800538
-1.67994334588919,1.08948858699009,0.976382566800538
-2.01629302009284,1.56942550717555,0.976382566800538
-1.68034286211442,1.09000684271045,0.976382566800538
-1.7860590539262,1.23147341789328,0.976382566800538
-1.9869167416192,1.52402731731421,0.976382566800538
-1.88318170218383,1.36904544543501,0.976382566800538
-1.76791031606857,1.20657375189713,0.976382566800538
-1.92517405011571,1.43078181430329,0.976382566800538
-1.95870077514372,1.48104960178255,0.976382566800538
-1.77765777120107,1.21991543091384,0.976382566800538
-1.83975901053387,1.30663801889995,0.976382566800538
-1.91109431070505,1.40993032832934,0.976382566800538
-1.8916201075709,1.38134212775287,0.976382566800538
-1.89247713233051,1.3825940837654,0.976382566800538
-2.00878666436499,1.55776178845638,0.976382566800538
-1.81265003941773,1.26841492314861,0.976382566800538
-1.70978504316211,1.12853865857188,0.976382566800538
-1.85141436711789,1.3232462516722,0.976382566800538
-1.74658989447047,1.17764745927074,0.976382566800538
-1.83761527091835,1.30359472930354,0.976382566800538
-1.79714333109857,1.24680588808373,0.976382566800538
-2.01070121682294,1.5607325747207,0.976382566800538
-1.80344914821733,1.25557082418938,0.976382566800538
-1.74804284353319,1.17960759138255,0.976382566800538
-1.88529322114662,1.37211725316561,0.976382566800538
-1.71575338808256,1.13643118729979,0.976382566800538
-2.00516990037479,1.5521574255231,0.976382566800538
-1.84759769656885,1.31779615965569,0.976382566800538
