WilsonReederName;English Name;SpecimenID;Wikipedia Name;Hominoidea;Clade;CerebellarVol;SurfaceArea;CerebralVol;AbsGI;FoldingLength;FoldingNumber;Lambda;Delta;CrusVol_obs1;CrusVol_obs2;CrusVol_obs3;CrusVol_1_3;BodyMass;CerebroCerebellar;CerebellarCrus;CerebellarMass;CerebralMass;CrusMass;ROC;ROCCrus
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_32200;Crab-eating_macaque;Nonape;Papionini;3,75094208701911;4,20167532454533;4,66598970846298;2,549948;3,08732245289450;1,556302500767287;15,0090;5,507740;NA;NA;NA;NA;0,6284911049671229;12,16052650211228;NA;3,12245098205198;4,03749860349586;NA;NA;NA
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_32202;Crab-eating_macaque;Nonape;Papionini;3,88606044775325;4,29169015744043;4,75608135839676;2,732028;3,16737892810972;1,698970004336019;14,4063;6,110930;NA;NA;NA;NA;0,6284911049671229;13,48897933567328;NA;3,25756934278613;4,12759025342964;NA;NA;NA
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_32204;Crab-eating_macaque;Nonape;Papionini;3,82193909872977;4,23039158714574;4,66491582025794;2,728749;3,11941059463961;1,633468455579586;14,0615;5,880870;NA;NA;NA;NA;0,6284911049671229;14,35566378600017;NA;3,19344799376264;4,03642471529082;NA;NA;NA
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_32205;Crab-eating_macaque;Nonape;Papionini;3,86265302856955;4,29001625434903;4,75061688865624;2,744443;3,16760838408525;1,707570176097936;14,1183;6,196730;NA;NA;NA;NA;0,6284911049671229;12,94303542730080;NA;3,23416192360243;4,12212578368912;NA;NA;NA
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_mf01;Crab-eating_macaque;Nonape;Papionini;3,83122171276788;4,22199696127716;4,65194778940287;2,730325;3,11256180249998;1,662757831681574;13,7055;6,013020;NA;NA;NA;NA;0,6284911049671229;15,11032910259054;NA;3,20273060780076;4,02345668443575;NA;NA;NA
Macaca_fascicularis;Crab-eating macaque;MacacaFascicularis_mf02;Crab-eating_macaque;Nonape;Papionini;3,73972066960432;4,19529590801201;4,63716857280948;2,626431;3,08931491396538;1,643452676486187;14,2050;5,661350;NA;NA;NA;NA;0,6284911049671229;12,66345165751105;NA;3,11122956463719;4,00867746784235;NA;NA;NA
Gorilla_beringei_graueri;Eastern lowland gorilla;GorillaBeringeiG_0854;Eastern gorilla;Ape;Hominoidea;4,66429541819072;4,74668530266246;5,43601611761465;2,742777;3,64382742341724;2,079181246047625;14,2611;5,541840;NA;NA;NA;NA;2,1139433523068369;16,91528426415545;NA;2,55035206588389;3,32207276530782;NA;NA;NA
Gorilla_gorilla_gorilla;Western lowland gorilla;Gorilla_kinyani;Western lowland gorilla;Ape;Hominoidea;4,76642897720895;4,75365264720817;5,37601031115903;3,056058;3,65651799528221;2,029383777685210;12,1509;6,431020;4,11750329942923;NA;NA;4,11750329942923;2,0826058726978984;24,57076430925899;22,4426595941841;2,68382310451105;3,29340443846113;2,03489742673133;4,65605188505653;28,9368607494194
Lophocebus_albigena;Grey-cheeked mangabey;MangabeyCercoceb_4458;Grey-cheeked_mangabey;Nonape;Papionini;3,80074853277651;4,29511096300847;4,69183226187139;3,039056;3,23516449808373;1,763427993562937;10,9729;5,993670;NA;NA;NA;NA;0,8419848045901139;12,85038889087582;NA;2,95876372818640;3,84984745728128;NA;NA;NA
Cebus_capucinus;White-faced sapajou;SapajouCapucinCe_d971;White-headed_capuchin;Nonape;Cebidae;3,63088167310477;4,15010899376140;4,60261044142393;2,495847;3,03447183254315;1,602059991327962;15,4670;5,317320;NA;NA;NA;NA;0,4565178578052627;10,67262454851301;NA;3,17436381529951;4,14609258361867;NA;NA;NA
